Female Harry Potter,16
Genderbend,12
Crossover,10
Alternate Universe,6
Fem!Harry,3
Alternate Universe - Canon Divergence,3
Humor,2
Auror Harry Potter,2
Post - Canon,2
Pre - Slash,2
Dont repost,2
do not copy to another site,2
One Shot,2
Do not repost,2
Dont copy to another site,2
Magic,2
flames,2
Mutual Pining,2
Arranged Marriage,1
She might be a closeted Ravenclaw,1
and a bit obsessive,1
Draco Malfoy &amp; Harry Potter Friendship,1
because they deserved it,1
Seer Luna Lovegood,1
Dino is the oblivious student who doesnt get what is going on,1
He does get a bit sharp,1
mostly cannon Harry Potter background story,1
Alternate Universe - Harry Potter Setting,1
guns and stuff,1
Famiglias,1
and the Mafia,1
Iolanthe is very proficient with Magic,1
mild MOD!Harry Potter,1
it comes from the Peverells,1
Dying Will Flames (Katekyou Hitman Reborn!),1
A bit of pureblood customes,1
Arcobaleno Curse (Katekyou Hitman Reborn!),1
Iolanthe is Lady Potter/Black/Peverell,1
Reborn becomes Lord Potter/Black/Peverell,1
Magicks,1
flirt fighting,1
flirting during a fight,1
clap your hands in prayer for harrys shirt,1
and Fons sanity,1
why is this hot lady fighting half naked,1
Kikyou Being an Asshole (InuYasha),1
BAMF Kikyou (Inuyasha),1
Oblivious Draco Malfoy,1
Book 6: Harry Potter and the Half - Blood Prince,1
inuyasha crossover,1
Awkward Romance,1
platonic teacher student,1
Teacher - Student Relationship,1
healthy relationship,1
Platonic Relationships,1
kinda sad,1
at the ending though,1
the golden trio are good friends,1
Tragedy,1
Suicide,1
You Have Been Warned,1
for both fandoms,1
A New Life,1
Past Memories,1
reminiscing trip,1
For both fandom,1
Thirty Six Stratagems,1
Fon is a genius at flirting,1
Or at least he thinks so,1
Stupid Love,1
Because both are silly,1
Background Relationships,1
Its implied but not actually in the poem,1
Poetry,1
Vallentines Day Ball,1
Discord: HMS Harmony,1
HMS Valentines day Prompt,1
Sea Travel,1
Seasickness,1
Pirates,1
Trains,1
not so graphic violence,1
Tourist Harry,1
Spice Levels are an actual thing,1
Chinese Food,1
man this fic made me hungry,1
Underground Fighting Ring,1
Not so graphic depiction of violence,1
how do you write fighting scenes,1
Cloud Harry,1
Auror Harry,1
Snippets,1
wing!fic,1
travelling,1
Demon Summoning,1
Demon Reborn,1
Angst or is it?,1
Injury,1
KHRrarePairWeek2020,1
Isekai AU,1
Shocking/Hilarious Reveals,1
