Plot What Plot/Porn Without Plot,2
Bondage,1
Overstimulation,1
Strip Tease,1
Kinks,1
Temperature Play,1
Orgasm Denial,1
Dom/sub,1
Threesome,1
Sex Toys,1
Vibrators,1
Knife Play,1
Light Sadism,1
Closet Sex,1
NSFW Art,1
Trolling,1
Mirror Sex,1
Food Kink,1
Praise Kink,1
More to label as chapters progress,1
Broken Harry,1
broken xanxus,1
Mental Health Issues,1
Child Abuse,1
Escape,1
Street Rats,1
Determination,1
Kidnapping,1
Character Death,1
Protective Xanxus (Katekyou Hitman Reborn!),1
Rough Childhoods,1
Alternate Universe - Age Changes,1
Romance,1
DO NOT COPY,1
Digital Art,1
Family,1
Wizarding Traditions,1
Rituals,1
Wizarding Politics,1
Wizarding Wars,1
Gringotts Wizarding Bank,1
Twins,1
Evil Dumbledore,1
Manipulative Dumbledore,1
Dumbledore Bashing,1
Evil Ron Weasley,1
Ron Weasley Bashing,1
Evil Hermione Granger,1
Hermione Granger Bashing,1
Wizengamot,1
Mpreg,1
Magical Pregnancy,1
Wizarding Traditions upgrade,1
Wizengamot upgrade,1
Werewolves,1
Vampires,1
Centaurs,1
Light Dom/sub,1
Rough Sex,1
Magic,1
Aged - Up Character(s),1
Alternate Universe - Hogwarts,1
Alternate Universe - College/University,1
Other Additional Tags to Be Added,1
Female Sawada Tsunayoshi,1
Female Harry Potter,1
