2008-07-07,0
2008-07-14,0
2008-07-21,0
2008-07-28,1
2008-08-04,0
2008-08-11,0
2008-08-18,1
2008-08-25,0
2008-09-01,1
2008-09-08,1
2008-09-15,0
2008-09-22,0
2008-09-29,0
2008-10-06,0
2008-10-13,0
2008-10-20,0
2008-10-27,0
2008-11-03,0
2008-11-10,0
2008-11-17,0
2008-11-24,0
2008-12-01,0
2008-12-08,1
2008-12-15,0
2008-12-22,0
2008-12-29,0
2009-01-05,1
2009-01-12,0
2009-01-19,0
2009-01-26,0
2009-02-02,0
2009-02-09,0
2009-02-16,0
2009-02-23,0
2009-03-02,0
2009-03-09,0
2009-03-16,1
2009-03-23,0
2009-03-30,0
2009-04-06,0
2009-04-13,0
2009-04-20,0
2009-04-27,0
2009-05-04,0
2009-05-11,1
2009-05-18,0
2009-05-25,0
2009-06-01,0
2009-06-08,0
2009-06-15,0
2009-06-22,1
2009-06-29,0
2009-07-06,1
2009-07-13,0
2009-07-20,0
2009-07-27,0
2009-08-03,0
2009-08-10,0
2009-08-17,0
2009-08-24,0
2009-08-31,0
2009-09-07,0
2009-09-14,0
2009-09-21,0
2009-09-28,0
2009-10-05,0
2009-10-12,0
2009-10-19,0
2009-10-26,1
2009-11-02,0
2009-11-09,0
2009-11-16,0
2009-11-23,1
2009-11-30,0
2009-12-07,0
2009-12-14,0
2009-12-21,0
2009-12-28,0
2010-01-04,0
2010-01-11,0
2010-01-18,0
2010-01-25,0
2010-02-01,0
2010-02-08,0
2010-02-15,1
2010-02-22,0
2010-03-01,0
2010-03-08,0
2010-03-15,0
2010-03-22,0
2010-03-29,0
2010-04-05,1
2010-04-12,0
2010-04-19,0
2010-04-26,0
2010-05-03,0
2010-05-10,1
2010-05-17,0
2010-05-24,0
2010-05-31,0
2010-06-07,0
2010-06-14,0
2010-06-21,0
2010-06-28,0
2010-07-05,0
2010-07-12,1
2010-07-19,1
2010-07-26,0
2010-08-02,0
2010-08-09,0
2010-08-16,0
2010-08-23,0
2010-08-30,1
2010-09-06,0
2010-09-13,0
2010-09-20,0
2010-09-27,0
2010-10-04,0
2010-10-11,0
2010-10-18,0
2010-10-25,0
2010-11-01,0
2010-11-08,0
2010-11-15,0
2010-11-22,1
2010-11-29,0
2010-12-06,1
2010-12-13,0
2010-12-20,0
2010-12-27,0
2011-01-03,0
2011-01-10,0
2011-01-17,0
2011-01-24,0
2011-01-31,0
2011-02-07,0
2011-02-14,2
2011-02-21,0
2011-02-28,0
2011-03-07,0
2011-03-14,0
2011-03-21,0
2011-03-28,0
2011-04-04,0
2011-04-11,0
2011-04-18,0
2011-04-25,0
2011-05-02,0
2011-05-09,0
2011-05-16,0
2011-05-23,0
2011-05-30,0
2011-06-06,0
2011-06-13,1
2011-06-20,1
2011-06-27,0
2011-07-04,0
2011-07-11,0
2011-07-18,0
2011-07-25,0
2011-08-01,0
2011-08-08,2
2011-08-15,0
2011-08-22,0
2011-08-29,0
2011-09-05,1
2011-09-12,0
2011-09-19,0
2011-09-26,0
2011-10-03,0
2011-10-10,0
2011-10-17,0
2011-10-24,0
2011-10-31,1
2011-11-07,2
2011-11-14,0
2011-11-21,1
2011-11-28,0
2011-12-05,0
2011-12-12,1
2011-12-19,1
2011-12-26,0
2012-01-02,0
2012-01-09,0
2012-01-16,1
2012-01-23,0
2012-01-30,0
2012-02-06,0
2012-02-13,0
2012-02-20,0
2012-02-27,0
2012-03-05,0
2012-03-12,0
2012-03-19,0
2012-03-26,1
2012-04-02,0
2012-04-09,0
2012-04-16,3
2012-04-23,0
2012-04-30,0
2012-05-07,0
2012-05-14,1
2012-05-21,0
2012-05-28,1
2012-06-04,3
2012-06-11,4
2012-06-18,3
2012-06-25,2
2012-07-02,1
2012-07-09,2
2012-07-16,1
2012-07-23,1
2012-07-30,4
2012-08-06,0
2012-08-13,4
2012-08-20,7
2012-08-27,2
2012-09-03,0
2012-09-10,2
2012-09-17,1
2012-09-24,0
2012-10-01,3
2012-10-08,0
2012-10-15,0
2012-10-22,2
2012-10-29,1
2012-11-05,1
2012-11-12,0
2012-11-19,2
2012-11-26,3
2012-12-03,5
2012-12-10,1
2012-12-17,1
2012-12-24,3
2012-12-31,1
2013-01-07,0
2013-01-14,0
2013-01-21,1
2013-01-28,2
2013-02-04,2
2013-02-11,2
2013-02-18,4
2013-02-25,0
2013-03-04,2
2013-03-11,3
2013-03-18,2
2013-03-25,1
2013-04-01,2
2013-04-08,0
2013-04-15,2
2013-04-22,2
2013-04-29,1
2013-05-06,3
2013-05-13,2
2013-05-20,3
2013-05-27,1
2013-06-03,2
2013-06-10,1
2013-06-17,2
2013-06-24,1
2013-07-01,0
2013-07-08,2
2013-07-15,2
2013-07-22,0
2013-07-29,0
2013-08-05,1
2013-08-12,1
2013-08-19,2
2013-08-26,1
2013-09-02,4
2013-09-09,1
2013-09-16,4
2013-09-23,1
2013-09-30,2
2013-10-07,3
2013-10-14,3
2013-10-21,1
2013-10-28,5
2013-11-04,2
2013-11-11,1
2013-11-18,2
2013-11-25,0
2013-12-02,0
2013-12-09,1
2013-12-16,1
2013-12-23,4
2013-12-30,5
2014-01-06,1
2014-01-13,5
2014-01-20,1
2014-01-27,3
2014-02-03,1
2014-02-10,1
2014-02-17,4
2014-02-24,3
2014-03-03,2
2014-03-10,1
2014-03-17,3
2014-03-24,2
2014-03-31,6
2014-04-07,3
2014-04-14,8
2014-04-21,4
2014-04-28,2
2014-05-05,2
2014-05-12,0
2014-05-19,0
2014-05-26,2
2014-06-02,2
2014-06-09,5
2014-06-16,5
2014-06-23,4
2014-06-30,0
2014-07-07,7
2014-07-14,2
2014-07-21,6
2014-07-28,4
2014-08-04,3
2014-08-11,6
2014-08-18,3
2014-08-25,3
2014-09-01,4
2014-09-08,3
2014-09-15,5
2014-09-22,3
2014-09-29,1
2014-10-06,4
2014-10-13,5
2014-10-20,7
2014-10-27,2
2014-11-03,1
2014-11-10,5
2014-11-17,1
2014-11-24,3
2014-12-01,4
2014-12-08,1
2014-12-15,7
2014-12-22,4
2014-12-29,7
2015-01-05,8
2015-01-12,3
2015-01-19,1
2015-01-26,6
2015-02-02,8
2015-02-09,4
2015-02-16,5
2015-02-23,2
2015-03-02,2
2015-03-09,4
2015-03-16,3
2015-03-23,2
2015-03-30,7
2015-04-06,5
2015-04-13,8
2015-04-20,5
2015-04-27,3
2015-05-04,5
2015-05-11,4
2015-05-18,8
2015-05-25,2
2015-06-01,3
2015-06-08,5
2015-06-15,7
2015-06-22,11
2015-06-29,13
2015-07-06,9
2015-07-13,4
2015-07-20,6
2015-07-27,7
2015-08-03,4
2015-08-10,9
2015-08-17,6
2015-08-24,7
2015-08-31,8
2015-09-07,6
2015-09-14,2
2015-09-21,5
2015-09-28,12
2015-10-05,10
2015-10-12,5
2015-10-19,4
2015-10-26,3
2015-11-02,5
2015-11-09,5
2015-11-16,4
2015-11-23,6
2015-11-30,6
2015-12-07,3
2015-12-14,7
2015-12-21,8
2015-12-28,6
2016-01-04,10
2016-01-11,6
2016-01-18,4
2016-01-25,9
2016-02-01,6
2016-02-08,6
2016-02-15,12
2016-02-22,3
2016-02-29,15
2016-03-07,9
2016-03-14,8
2016-03-21,9
2016-03-28,9
2016-04-04,11
2016-04-11,10
2016-04-18,6
2016-04-25,10
2016-05-02,5
2016-05-09,6
2016-05-16,9
2016-05-23,7
2016-05-30,12
2016-06-06,12
2016-06-13,9
2016-06-20,8
2016-06-27,14
2016-07-04,8
2016-07-11,19
2016-07-18,17
2016-07-25,8
2016-08-01,6
2016-08-08,9
2016-08-15,7
2016-08-22,19
2016-08-29,14
2016-09-05,9
2016-09-12,10
2016-09-19,10
2016-09-26,14
2016-10-03,6
2016-10-10,10
2016-10-17,7
2016-10-24,14
2016-10-31,10
2016-11-07,10
2016-11-14,14
2016-11-21,13
2016-11-28,12
2016-12-05,9
2016-12-12,12
2016-12-19,11
2016-12-26,17
2017-01-02,21
2017-01-09,15
2017-01-16,20
2017-01-23,26
2017-01-30,19
2017-02-06,15
2017-02-13,15
2017-02-20,23
2017-02-27,20
2017-03-06,14
2017-03-13,17
2017-03-20,16
2017-03-27,12
2017-04-03,18
2017-04-10,14
2017-04-17,18
2017-04-24,18
2017-05-01,13
2017-05-08,17
2017-05-15,17
2017-05-22,18
2017-05-29,20
2017-06-05,13
2017-06-12,14
2017-06-19,20
2017-06-26,28
2017-07-03,24
2017-07-10,23
2017-07-17,21
2017-07-24,27
2017-07-31,25
2017-08-07,25
2017-08-14,24
2017-08-21,23
2017-08-28,25
2017-09-04,23
2017-09-11,12
2017-09-18,18
2017-09-25,14
2017-10-02,24
2017-10-09,18
2017-10-16,15
2017-10-23,12
2017-10-30,22
2017-11-06,16
2017-11-13,13
2017-11-20,21
2017-11-27,24
2017-12-04,24
2017-12-11,17
2017-12-18,21
2017-12-25,31
2018-01-01,39
2018-01-08,19
2018-01-15,32
2018-01-22,14
2018-01-29,27
2018-02-05,23
2018-02-12,34
2018-02-19,34
2018-02-26,35
2018-03-05,25
2018-03-12,40
2018-03-19,39
2018-03-26,29
2018-04-02,29
2018-04-09,27
2018-04-16,39
2018-04-23,47
2018-04-30,40
2018-05-07,33
2018-05-14,30
2018-05-21,35
2018-05-28,38
2018-06-04,46
2018-06-11,30
2018-06-18,39
2018-06-25,33
2018-07-02,33
2018-07-09,37
2018-07-16,37
2018-07-23,40
2018-07-30,31
2018-08-06,42
2018-08-13,46
2018-08-20,42
2018-08-27,47
2018-09-03,41
2018-09-10,41
2018-09-17,47
2018-09-24,32
2018-10-01,41
2018-10-08,42
2018-10-15,36
2018-10-22,46
2018-10-29,39
2018-11-05,42
2018-11-12,44
2018-11-19,58
2018-11-26,52
2018-12-03,59
2018-12-10,34
2018-12-17,46
2018-12-24,75
2018-12-31,87
2019-01-07,67
2019-01-14,59
2019-01-21,47
2019-01-28,77
2019-02-04,66
2019-02-11,63
2019-02-18,56
2019-02-25,71
2019-03-04,54
2019-03-11,67
2019-03-18,66
2019-03-25,62
2019-04-01,77
2019-04-08,77
2019-04-15,76
2019-04-22,88
2019-04-29,67
2019-05-06,75
2019-05-13,62
2019-05-20,81
2019-05-27,74
2019-06-03,92
2019-06-10,91
2019-06-17,98
2019-06-24,84
2019-07-01,102
2019-07-08,86
2019-07-15,92
2019-07-22,94
2019-07-29,128
2019-08-05,112
2019-08-12,112
2019-08-19,124
2019-08-26,159
2019-09-02,140
2019-09-09,147
2019-09-16,603
2019-09-23,674
2019-09-30,771
2019-10-07,715
2019-10-14,663
2019-10-21,661
2019-10-28,776
2019-11-04,656
2019-11-11,689
2019-11-18,578
2019-11-25,721
2019-12-02,815
2019-12-09,735
2019-12-16,810
2019-12-23,908
2019-12-30,826
2020-01-06,687
2020-01-13,667
2020-01-20,886
2020-01-27,764
2020-02-03,717
2020-02-10,1066
2020-02-17,840
2020-02-24,847
2020-03-02,692
2020-03-09,803
2020-03-16,876
2020-03-23,1073
2020-03-30,1086
2020-04-06,1061
2020-04-13,1139
2020-04-20,1153
2020-04-27,1152
2020-05-04,1078
2020-05-11,1082
2020-05-18,973
2020-05-25,1042
2020-06-01,1025
2020-06-08,1128
2020-06-15,925
2020-06-22,988
2020-06-29,1013
2020-07-06,1073
2020-07-13,1307
2020-07-20,1353
2020-07-27,1329
2020-08-03,1167
2020-08-10,1032
2020-08-17,1050
2020-08-24,1168
2020-08-31,1187
2020-09-07,1110
2020-09-14,1078
2020-09-21,1185
2020-09-28,1250
2020-10-05,1217
2020-10-12,1189
2020-10-19,1128
2020-10-26,1342
2020-11-02,1206
2020-11-09,1150
2020-11-16,1160
2020-11-23,1215
2020-11-30,1397
2020-12-07,1242
2020-12-14,1362
2020-12-21,1604
2020-12-28,1531
2021-01-04,1307
2021-01-11,1275
2021-01-18,1307
2021-01-25,1435
2021-02-01,1408
2021-02-08,1897
2021-02-15,1880
2021-02-22,1532
2021-03-01,1312
2021-03-08,1366
2021-03-15,1427
2021-03-22,1334
2021-03-29,1283
2021-04-05,1558
2021-04-12,1291
2021-04-19,1288
2021-04-26,1238
